"price_level","vegan_options","awards","gluten_free","cuisines","original_location","open_days_per_week","avg_rating","total_reviews_count","food","service","atmosphere","excellent","meals"
"medium","N","Certificate of Excellence 2016","N","European","Bages",NA,4,144,4.5,4,3.5,11,"AllMeals"
"medium","N","Not Awarded","N","Others","Bages",NA,3.5,215,3.5,3.5,3.5,23,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Bages",NA,4,153,4,4,3.5,5,"AllMeals"
"medium","Y","Certificate of Excellence 2019","Y","European","Bages",NA,4.5,301,4.5,4.5,4.5,11,"LunchDinner"
"medium","N","Certificate of Excellence 2018","Y","European","Bages",6,4.5,118,4.5,4.5,4,4,"AllMeals"
"medium","N","Certificate of Excellence 2020","N","European","Bages",6,4.5,148,4.5,5,4.5,16,"AllMeals"
"medium","N","Certificate of Excellence 2019","N","European","Bages",6,4,101,4,4.5,4.5,7,"AllMeals"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",6,4,155,4.5,4,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",6,4,150,4,4,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,264,4.5,4.5,4.5,6,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,195,4,4,4.5,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,144,4.5,4.5,4,13,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Oriental",5,4,199,4,3.5,4,1,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Oriental",6,4,189,4.5,4,4.5,3,"LunchDinner"
"high","Y","Not Awarded","Y","European","Osona",5,4.5,735,5,4.5,4.5,45,"NoAnswer"
"high","Y","Not Awarded","Y","European","NotFound",5,4.5,257,4.5,4,4.5,19,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","European","Garraf",7,4.5,133,4,4,4,1,"AllMeals"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",6,4,110,4,4,4.5,9,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4,186,4.5,4,4,9,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Garraf",3,4.5,247,4.5,4.5,4,44,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","N","European","Vallès Occidental",6,4.5,303,4.5,4.5,4.5,6,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Occidental",7,4.5,264,4.5,4.5,4.5,4,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Occidental",7,3.5,143,3.5,4,4,0,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Vallès Occidental",6,4.5,241,4.5,4.5,4.5,4,"LunchDinner"
"medium","N","Certificate of Excellence 2018","N","European","Vallès Occidental",7,4,221,4.5,4,4.5,1,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",6,3.5,282,4,4,4,1,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Occidental",6,4,169,4,4,3.5,1,"AllMeals"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Occidental",7,4.5,154,4,4,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","European","Baix Llobregat",6,4,195,4,4,3.5,5,"AllMeals"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",7,4,179,3.5,4,4.5,4,"NoAnswer"
"low","N","Certificate of Excellence 2020","N","European","Osona",6,4.5,119,4.5,4.5,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2017","Y","European","Vallès Occidental",7,4,265,4,4,4.5,2,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4,165,4,4,4,1,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",6,4,192,4,4,3.5,0,"LunchDinner"
"medium","N","Certificate of Excellence 2019","Y","European","Baix Llobregat",6,4.5,125,4.5,4.5,4,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Baix Llobregat",6,4.5,158,4.5,4.5,4.5,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","N","European","Baix Llobregat",3,4.5,151,4.5,4.5,5,3,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",6,3.5,203,4,3.5,4,8,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4.5,306,4.5,4.5,4,22,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4.5,283,5,5,4.5,7,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",5,4.5,149,4.5,4.5,4,4,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4,189,4,3.5,3.5,2,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4.5,208,4.5,4.5,4,10,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Occidental",6,3.5,149,4,4,4,3,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",6,4.5,160,4.5,4.5,4,6,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Vallès Occidental",6,4,168,4,4,3.5,7,"LunchDinner"
"medium","Y","Certificate of Excellence 2013","Y","European","Vallès Occidental",7,3.5,640,4,3.5,4,35,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Occidental",6,3.5,233,4,4,4,14,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","Asian","Vallès Occidental",6,4,339,4.5,4,4,13,"LunchDinner"
"medium","N","Certificate of Excellence 2017","Y","European","Vallès Occidental",3,4,316,4,4,4,4,"NoAnswer"
"medium","N","Certificate of Excellence 2019","Y","European","Vallès Occidental",7,4,865,4,4,3.5,19,"LunchDinner"
"high","N","Certificate of Excellence 2017","N","European","Vallès Occidental",6,3.5,196,4,3.5,4.5,4,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Vallès Occidental",3,4,102,4,4,3.5,2,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4,207,4,4,4.5,5,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",5,3.5,385,3.5,3.5,3,7,"BreakfastLunch"
"medium","N","Not Awarded","N","European","Vallès Occidental",6,3.5,180,3.5,3.5,3.5,0,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","Latin American","Vallès Occidental",6,4,158,4,3.5,3.5,4,"LunchDinner"
"medium","N","Certificate of Excellence 2015","N","European","Vallès Occidental",NA,3.5,155,3.5,4,4,4,"AllMeals"
"medium","Y","Certificate of Excellence 2020","N","European","Vallès Occidental",4,4.5,120,4.5,4,4,1,"NoAnswer"
"medium","N","Certificate of Excellence 2014","Y","European","Vallès Occidental",7,4,384,4,3.5,4.5,6,"LunchDinner"
"medium","N","Not Awarded","N","Latin American","Vallès Occidental",7,3.5,138,3.5,3.5,4,4,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","American","Vallès Occidental",6,4,332,4.5,4,4.5,15,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Vallès Occidental",6,4,369,4.5,4.5,4.5,6,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Occidental",7,3.5,217,4,3.5,4,4,"NoAnswer"
"medium","N","Not Awarded","Y","European","Vallès Occidental",7,3.5,204,4,3.5,4.5,6,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",6,3.5,489,3.5,3.5,4,6,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",6,3.5,570,4,4,4,12,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4.5,259,4.5,4,4.5,9,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",7,3.5,963,4,3.5,4,38,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Vallès Occidental",7,4,145,4,4,4,3,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Occidental",7,3.5,126,3.5,3.5,3.5,5,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","Asian","Vallès Occidental",7,4.5,252,4.5,4.5,4.5,4,"NoAnswer"
"low","N","Not Awarded","N","European","Vallès Occidental",6,4,131,3.5,4,3.5,0,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Occidental",4,4,128,4,4,4,4,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Vallès Occidental",6,4.5,113,4.5,4.5,4,4,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","Asian","Vallès Occidental",7,4.5,837,4.5,4,3.5,27,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4,608,4,4,4.5,34,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Vallès Occidental",5,4,109,4,4,4,1,"LunchDinner"
"medium","N","Certificate of Excellence 2018","Y","European","Vallès Occidental",6,4,109,4,4.5,4.5,2,"LunchDinner"
"medium","N","Not Awarded","N","European","Vallès Occidental",6,3,109,3.5,3,3.5,32,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","Healthy","Vallès Occidental",6,4,181,4.5,4,4,6,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",6,4,294,4,4,4,9,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4.5,302,4.5,4.5,4.5,9,"NoAnswer"
"high","N","Certificate of Excellence 2019","Y","Latin American","Vallès Occidental",7,4.5,443,4.5,4.5,4.5,24,"LunchDinner"
"medium","N","Not Awarded","N","European","Vallès Occidental",4,3.5,198,3.5,3.5,3.5,1,"Others"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4.5,423,4.5,4.5,4,14,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Occidental",7,4.5,117,4.5,4.5,4,3,"LunchDinner"
"medium","N","Not Awarded","Y","European","Vallès Occidental",6,3.5,626,3.5,3.5,4,7,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","European","Osona",NA,4,178,4,4,4,5,"AllMeals"
"medium","N","Certificate of Excellence 2018","N","European","NotFound",6,4,267,4,4,4,6,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",5,4.5,511,4.5,4.5,4.5,21,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","European","NotFound",6,4,290,4.5,4,4,14,"NoAnswer"
"medium","Y","Certificate of Excellence 2017","N","European","NotFound",5,4,104,4.5,4.5,4.5,6,"NoAnswer"
"medium","N","Certificate of Excellence 2019","Y","European","NotFound",6,4,160,4,4,4,6,"LunchDinner"
"medium","Y","Not Awarded","Y","European","NotFound",7,3.5,302,4,3.5,4.5,15,"AllMeals"
"medium","N","Not Awarded","Y","European","NotFound",6,4,117,3.5,4,4.5,2,"LunchDinner"
"medium","N","Not Awarded","N","European","NotFound",NA,3,105,3.5,3,3.5,1,"Others"
"medium","N","Certificate of Excellence 2017","N","European","Maresme",7,3.5,133,4,4,4,3,"Others"
"medium","Y","Certificate of Excellence 2019","Y","European","Maresme",7,4,105,4,4,4,2,"NoAnswer"
"medium","Y","Not Awarded","Y","European","Maresme",7,4,437,4.5,4,4,12,"NoAnswer"
"high","Y","Not Awarded","Y","European","Maresme",5,4.5,288,4.5,4.5,4,17,"NoAnswer"
"medium","N","Certificate of Excellence 2019","Y","Asian","Maresme",5,4.5,111,4.5,4,4,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","N","European","Maresme",6,4,176,4,4.5,4.5,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","Y","European","Maresme",6,4,296,4,4.5,4,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",6,4.5,214,4.5,4.5,4.5,5,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",7,4.5,341,4.5,4.5,4,35,"NoAnswer"
"medium","N","Not Awarded","N","European","Maresme",7,3.5,128,3.5,4,3.5,2,"LunchDinner"
"medium","N","Not Awarded","N","European","Maresme",NA,3,201,3,3,3,2,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",NA,4,279,4.5,4,4,4,"LunchDinner"
"medium","N","Not Awarded","N","European","Maresme",3,3,170,3,3,3,4,"Drinks"
"high","N","Certificate of Excellence 2020","N","European","Maresme",6,4.5,148,4.5,4.5,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",6,4,302,4,4,3.5,6,"NoAnswer"
"medium","N","Not Awarded","N","European","Maresme",NA,3,181,3.5,3,4,6,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","N","European","Maresme",6,4,120,4.5,4.5,4,0,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Maresme",NA,3.5,297,3.5,3,4.5,1,"Others"
"medium","N","Certificate of Excellence 2020","Y","European","Maresme",7,4.5,136,4.5,4.5,4,79,"NoAnswer"
"medium","N","Not Awarded","N","European","Baix Llobregat",6,3.5,130,4,4,3.5,26,"AllMeals"
"medium","N","Certificate of Excellence 2017","N","European","Baix Llobregat",6,4,123,4,4,4.5,3,"LunchDinner"
"medium","N","Certificate of Excellence 2020","N","European","Baix Llobregat",4,4.5,184,5,4.5,4.5,2,"NoAnswer"
"medium","N","Certificate of Excellence 2018","N","European","Baix Llobregat",7,4,103,4,4,4,0,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Baix Llobregat",6,4,116,3.5,3.5,4,8,"AllMeals"
"medium","N","Certificate of Excellence 2019","N","European","Baix Llobregat",7,4,182,4,4,4,1,"Drinks"
"medium","Y","Not Awarded","N","European","Bages",7,3.5,244,3.5,3.5,3.5,4,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Bages",5,4.5,182,4.5,4.5,4,7,"LunchDinner"
"medium","Y","Certificate of Excellence 2017","Y","European","Bages",7,3.5,217,3.5,3.5,3.5,2,"LunchDinner"
"high","Y","Not Awarded","Y","European","Bages",4,5,254,4.5,4.5,4.5,14,"NoAnswer"
"high","Y","Certificate of Excellence 2020","Y","European","Bages",6,4.5,155,4.5,4.5,5,6,"NoAnswer"
"medium","N","Certificate of Excellence 2016","N","European","Bages",NA,4,139,3.5,4,4.5,2,"AllMeals"
"medium","Y","Certificate of Excellence 2019","Y","European","Bages",7,4,130,4.5,4,4,2,"AllMeals"
"medium","N","Not Awarded","N","European","Bages",6,4.5,128,4.5,4.5,4.5,2,"LunchDinner"
"medium","N","Certificate of Excellence 2019","N","European","Bages",7,4,146,4.5,4,4,4,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Moianès",5,4.5,145,4.5,4.5,4.5,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Moianès",6,4.5,154,4.5,4.5,4,1,"AllMeals"
"medium","Y","Certificate of Excellence 2018","N","European","Vallès Oriental",NA,4,118,4,3.5,4,1,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","N","European","Vallès Oriental",2,4,149,4,4,4,69,"Others"
"medium","N","Certificate of Excellence 2019","Y","European","Vallès Oriental",4,4.5,135,4.5,4.5,4,2,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Oriental",6,4.5,101,4.5,4,4,3,"NoAnswer"
"medium","Y","Certificate of Excellence 2018","Y","European","Vallès Oriental",6,4,311,4.5,4,4,6,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Oriental",7,3.5,147,4,4,3.5,2,"AllMeals"
"low","Y","Certificate of Excellence 2020","Y","European","Vallès Oriental",6,4,106,4.5,4.5,4.5,1,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Vallès Oriental",5,4.5,122,4.5,4.5,4,5,"NoAnswer"
"medium","N","Certificate of Excellence 2020","N","European","Vallès Oriental",5,4,159,3.5,3.5,3.5,1,"AllMeals"
"medium","N","Not Awarded","N","European","Vallès Oriental",6,3,151,2.5,3,3.5,1,"NoAnswer"
"medium","N","Certificate of Excellence 2015","Y","European","Maresme",6,4,104,4.5,3.5,4,2,"LunchDinner"
"medium","N","Certificate of Excellence 2016","N","Others","Maresme",6,3.5,109,4,4,4,0,"LunchDinner"
"medium","N","Not Awarded","Y","European","Maresme",6,3.5,101,3.5,4,3.5,1,"LunchDinner"
"medium","N","Certificate of Excellence 2017","N","European","NotFound",7,4,119,4,4,4.5,0,"AllMeals"
"medium","N","Certificate of Excellence 2016","Y","European","NotFound",5,4,518,4,4,4.5,21,"LunchDinner"
"medium","N","Not Awarded","Y","European","NotFound",4,3.5,431,4,4,4.5,7,"Drinks"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",7,4.5,265,4.5,4.5,4,1,"AllMeals"
"medium","N","Certificate of Excellence 2019","N","European","Berguedà",6,4,134,4,4,4,3,"AllMeals"
"medium","N","Certificate of Excellence 2019","Y","European","Berguedà",NA,4.5,104,4.5,4.5,4,71,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Berguedà",6,4.5,194,4.5,4.5,4,5,"NoAnswer"
"high","N","Not Awarded","N","European","Lluçanès",6,4,167,4.5,4,4,5,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","NotFound",NA,4,162,4,4,3.5,14,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Osona",6,4.5,636,4.5,4.5,4,23,"BreakfastLunch"
"medium","N","Certificate of Excellence 2020","Y","European","Osona",4,4,233,4.5,4.5,4,8,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Osona",6,4.5,145,4.5,5,5,6,"LunchDinner"
"medium","N","Certificate of Excellence 2016","N","European","Osona",6,4,148,4,4,4,3,"LunchDinner"
"high","N","Certificate of Excellence 2020","Y","European","Vallès Oriental",7,4.5,124,4,4,5,10,"NoAnswer"
"medium","N","Not Awarded","N","European","Vallès Oriental",7,3,196,3.5,3,4,2,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",7,4,284,4,3.5,4,11,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","Y","European","Maresme",7,4,224,3.5,3.5,3,6,"NoAnswer"
"high","Y","Certificate of Excellence 2020","Y","European","Maresme",NA,4.5,369,4.5,4.5,4.5,11,"LunchDinner"
"high","Y","Certificate of Excellence 2019","Y","European","Maresme",6,4.5,408,4.5,4.5,4.5,22,"LunchDinner"
"medium","N","Certificate of Excellence 2020","Y","European","Maresme",5,4,155,4,4,3.5,4,"NoAnswer"
"medium","Y","Certificate of Excellence 2019","Y","European","Maresme",6,4,128,4,4,4,4,"LunchDinner"
"medium","Y","Not Awarded","Y","European","Maresme",6,4,427,4,4,4.5,9,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Maresme",6,4,145,4.5,4.5,4.5,3,"LunchDinner"
"medium","Y","Not Awarded","N","European","Berguedà",7,3.5,102,3.5,3.5,3.5,0,"LunchDinner"
"medium","N","Not Awarded","N","European","Alt Penedès",7,3,110,3,3,3,1,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Alt Penedès",3,4,198,3.5,4,4,2,"Others"
"medium","N","Certificate of Excellence 2018","N","European","Alt Penedès",6,4.5,107,4.5,4.5,4,24,"AllMeals"
"medium","N","Not Awarded","Y","European","Alt Penedès",6,3.5,117,4,3.5,3,2,"AllMeals"
"medium","N","Certificate of Excellence 2018","N","European","Maresme",6,4,214,4,4,4,0,"LightMeals"
"medium","N","Not Awarded","N","European","Maresme",7,3.5,104,3.5,3.5,3.5,0,"AllMeals"
"medium","N","Certificate of Excellence 2020","Y","European","Berguedà",5,4,207,4,3.5,4,2,"AllMeals"
"medium","Y","Certificate of Excellence 2020","N","European","Barcelonès",NA,4,451,4.5,4,4,63,"LunchDinner"
"medium","N","Not Awarded","N","European","Barcelonès",7,3,173,3.5,3,3.5,10,"AllMeals"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,372,4.5,4.5,4.5,57,"LunchDinner"
"medium","Y","Certificate of Excellence 2019","N","Asian","Barcelonès",6,4,186,4.5,4.5,4.5,28,"NoAnswer"
"medium","N","Certificate of Excellence 2020","Y","Others","Barcelonès",7,4.5,213,4.5,4.5,4,53,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","N","Others","Barcelonès",7,4.5,144,4.5,4.5,4,45,"NoAnswer"
"medium","N","Not Awarded","N","European","Barcelonès",6,3.5,117,3.5,3.5,3.5,3,"LunchDinner"
"medium","Y","Certificate of Excellence 2018","Y","American","Barcelonès",7,4,490,4,4,4,117,"BreakfastLunch"
"medium","Y","Certificate of Excellence 2019","Y","European","Barcelonès",NA,4,744,4.5,4,4,135,"LunchDinner"
"low","N","Certificate of Excellence 2020","N","European","Barcelonès",2,4.5,257,4,4.5,4,88,"NoAnswer"
"low","N","Not Awarded","N","European","Barcelonès",NA,3.5,413,3.5,3,3.5,26,"LunchDinner"
"medium","Y","Certificate of Excellence 2014","Y","European","Barcelonès",7,4,1071,4,4,4,147,"LunchDinner"
"medium","N","Not Awarded","N","Others","Barcelonès",NA,2,103,2,2,2,0,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","European","Barcelonès",7,4,918,4,4,4,106,"NoAnswer"
"medium","N","Not Awarded","Y","European","Barcelonès",7,3.5,4794,3.5,3.5,3.5,518,"NoAnswer"
"medium","Y","Certificate of Excellence 2020","Y","Latin American","Barcelonès",7,4.5,356,4.5,4.5,4,62,"NoAnswer"
"medium","N","Not Awarded","N","Latin American","Barcelonès",NA,3.5,118,3.5,4,3.5,3,"LunchDinner"
