"price_level";"vegan_options";"awards";"gluten_free";"cuisines";"original_location";"open_days_per_week";"avg_rating";"total_reviews_count";"food";"service";"atmosphere";"excellent";"meals"
"€";"N";"Certificate of Excellence 2017";"N";"Italian, Pizza, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilafranca del Penedes\"]";7;4;132;4;4;3;2;"Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilafranca del Penedes\"]";5;4.5;167;4.5;4;4.5;10;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilafranca del Penedes\"]";6;4;109;4.5;4.5;4.5;2;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Mexican, Latin, South American, Central American";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;3.5;104;3.5;3.5;3.5;3;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;3.5;266;4;3;3.5;5;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;4;177;4.5;4;3.5;5;""
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Japanese, Sushi";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;4;103;4.5;4.5;4.5;3;"Lunch, Dinner"
"€€-€€€";"Y";"Not Awarded";"Y";"Italian, Mediterranean, European, Spanish, International";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";7;3.5;357;3.5;4;3.5;3;""
"€€-€€€";"N";"Certificate of Excellence 2015";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";7;4;507;4;3.5;4;9;"Lunch, Dinner, Drinks, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;3.5;458;3.5;4;3.5;6;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;4.5;160;4.5;4.5;4.5;6;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";5;4;105;4;4;4;1;"Lunch"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;4.5;118;4.5;4.5;4.5;2;"Lunch, Dinner"
"€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Mar\"]";6;4.5;117;4.5;4.5;4;1;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Spanish, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sentmenat\"]";3;4;102;4.5;4.5;4.5;53;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Argentona\"]";6;4;112;4;4;4.5;1;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Contemporary, Healthy, Japanese Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Argentona\"]";7;4.5;150;4;4.5;4;86;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cabrera de Mar\"]";6;4;253;4;4;4.5;7;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"Y";"Steakhouse, Mediterranean, Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cabrera de Mar\"]";7;3;228;3.5;3;3;0;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Seafood, Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cabrera de Mar\"]";NA;3.5;142;4;3;4;1;"Dinner, Lunch"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cabrera de Mar\"]";7;3;164;4;3.5;3.5;8;"Lunch, Dinner, After-hours, Drinks"
"€€-€€€";"N";"Not Awarded";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cabrera de Mar\"]";7;3.5;194;4;3.5;4;4;""
"€€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cervello\"]";1;4.5;117;4.5;4.5;4.5;7;""
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, Barbecue, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Cervello\"]";5;3.5;165;3.5;3.5;3.5;46;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, Contemporary";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Llinars del Valles\"]";6;4;199;4;4;4.5;101;""
"€€-€€€";"Y";"Not Awarded";"N";"Mediterranean, Barbecue, Spanish, Catalan, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Matadepera\"]";7;3.5;155;4;3.5;4;4;"Lunch, Dinner, Breakfast"
"€€-€€€";"Y";"Certificate of Excellence 2020";"N";"Mediterranean, European, Spanish, Contemporary, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Matadepera\"]";6;4;154;4.5;4.5;4.5;7;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, Catalan, European, Contemporary";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Matadepera\"]";6;4;189;4.5;4.5;4.5;5;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Contemporary, Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";6;4;306;4;4;4;20;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Healthy, Japanese Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";5;4.5;209;5;4.5;4.5;9;""
"€€-€€€";"Y";"Certificate of Excellence 2017";"Y";"Italian, Pizza, Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";7;4;342;4;4;3.5;9;"Lunch, Dinner, Brunch, After-hours, Drinks"
"€€-€€€";"Y";"Not Awarded";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";6;4.5;257;4.5;4;4;11;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";5;4.5;406;4.5;4.5;4;48;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Steakhouse, Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";3;4.5;187;4.5;4.5;4.5;7;"Lunch, Dinner, Breakfast, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";6;4;171;4;4;4;9;"Lunch, Dinner, Brunch, Breakfast, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Steakhouse, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";2;4.5;701;4;4;4;7;""
"€€-€€€";"Y";"Certificate of Excellence 2017";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Sadurni d'Anoia\"]";6;4;191;4;4;4;16;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Arenys de Munt\"]";7;4;186;4;4;4;1;""
"€€-€€€";"N";"Certificate of Excellence 2020";"Y";"Steakhouse, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Arenys de Munt\"]";NA;4.5;227;4.5;4;4;2;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2016";"Y";"";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Arenys de Munt\"]";6;4;118;4;4;4;4;"Lunch, Dinner, Drinks"
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Olesa de Montserrat\"]";7;4.5;134;4.5;4;4;2;""
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Olesa de Montserrat\"]";NA;4;114;4;4;4;1;"Breakfast, Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Steakhouse, Mediterranean, Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Polinya\"]";7;3.5;223;4;3.5;3.5;1;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Barbecue, Spanish, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Polinya\"]";NA;3.5;106;4;4;4;1;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Polinya\"]";5;3.5;159;4;4;4;0;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Barbecue, Spanish, Steakhouse";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Fost de Campsentelles\"]";NA;3.5;122;4;4;4;1;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Dalt\"]";6;3.5;102;4;3.5;4;0;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"International, Spanish, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Vilassar de Dalt\"]";7;3.5;242;4;3.5;4;8;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"Y";"Not Awarded";"Y";"Mediterranean, European, Spanish, Healthy, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Quirze del Valles\"]";6;4;703;4.5;4;4;21;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, European, Spanish, Deli";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Quirze del Valles\"]";6;4;113;4.5;4.5;4.5;0;""
"€€€€";"Y";"Not Awarded";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";NA;4.5;189;4.5;4.5;4.5;8;"Lunch, Dinner"
"€€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";6;4.5;441;4.5;4;4;10;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Italian, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";7;4.5;159;4.5;4.5;4.5;7;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"N";"Italian, Pizza, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";6;4.5;130;4.5;4.5;4;2;"Lunch, Dinner"
"€";"N";"Certificate of Excellence 2019";"N";"Pizza, Mediterranean, Italian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";7;4;108;4;4;3.5;1;"Lunch, Dinner, Breakfast"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Healthy";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";6;4;162;4;3.5;4;2;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";6;3.5;239;4;4;4;3;""
"€";"Y";"Certificate of Excellence 2020";"N";"Spanish, Gastropub, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";6;4.5;199;4;4.5;4;6;""
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";5;4.5;136;4.5;4.5;5;2;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Contemporary, Healthy, European, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";6;4.5;272;4.5;4.5;4;15;""
"€";"Y";"Certificate of Excellence 2019";"N";"Italian, Pizza, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Caldes de Montbui\"]";5;4.5;212;4.5;4.5;4;3;""
"€€-€€€";"Y";"Certificate of Excellence 2018";"Y";"Italian, Spanish, Pizza, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Abrera\"]";NA;4.5;135;4.5;4.5;4;1;""
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Italian, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";6;4;145;4;4.5;4;1;"Lunch, Dinner"
"€€€€";"Y";"Certificate of Excellence 2016";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";6;4;213;4;4;4;3;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";7;3;199;3;3.5;3;2;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"Y";"Seafood, Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";NA;4;347;4;3.5;4;3;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Seafood, Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";7;4;205;4;4;3.5;4;"Breakfast, Lunch, Dinner, Brunch, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";NA;4;190;4;4;4;4;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";5;3.5;104;3.5;3.5;3.5;1;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Andreu de Llavaneres\"]";7;4.5;144;4.5;4.5;4.5;2;"Lunch, Dinner"
"€€€€";"N";"Certificate of Excellence 2020";"Y";"Sushi, Japanese, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Castellar del Valles\"]";NA;4.5;101;4.5;4.5;4;1;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Castellar del Valles\"]";6;4.5;141;4.5;5;4.5;4;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2019";"Y";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Castellar del Valles\"]";6;4;147;4;4;4;3;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Castellar del Valles\"]";5;4;170;4;3.5;3;1;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Castellar del Valles\"]";6;4.5;116;4;4.5;4;0;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Parets del Valles\"]";6;4.5;151;4.5;4.5;4.5;4;""
"€€-€€€";"Y";"Certificate of Excellence 2017";"Y";"Mediterranean, European, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Parets del Valles\"]";7;4;387;4;4;4.5;7;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Not Awarded";"N";"Italian, Pizza, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Parets del Valles\"]";7;2.5;169;3.5;3;4;0;""
"€€-€€€";"N";"Not Awarded";"N";"Mediterranean, Barbecue, Spanish, European, Grill";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Adria de Besos\"]";2;3.5;106;3.5;3;3;6;"Lunch, Dinner, After-hours, Drinks"
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Adria de Besos\"]";6;4;155;4.5;4;3;4;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2018";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Adria de Besos\"]";6;4.5;116;4;4;4;67;""
"€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Sant Vicenc dels Horts\"]";6;4.5;276;4.5;4;5;4;"Breakfast, Lunch, Dinner, Brunch"
"€€-€€€";"N";"Not Awarded";"Y";"Mediterranean, European, Spanish, Wine Bar, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Ripollet\"]";7;3.5;345;4;4;4;4;"Lunch, Dinner, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2018";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Tordera\"]";6;4;143;4;3.5;4;1;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2019";"N";"Mediterranean, European, Spanish, Healthy, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Tordera\"]";6;4;102;4;4;4.5;1;""
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Tordera\"]";6;4;118;4;4;4.5;1;""
"€€-€€€";"N";"Not Awarded";"N";"Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Tordera\"]";6;3.5;109;4;4;3.5;3;"Lunch, Dinner, Breakfast"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Tordera\"]";6;3.5;108;4;3.5;4;4;"Lunch, Dinner, Breakfast"
"€€-€€€";"N";"Certificate of Excellence 2016";"Y";"Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";6;4;119;4;4;4;0;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2016";"N";"Seafood, Spanish, Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";6;4;190;4.5;4;4;2;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Certificate of Excellence 2013";"N";"Mediterranean, Grill, Steakhouse, Barbecue, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";7;3.5;472;4;4;4;12;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";NA;4.5;272;4.5;4.5;4.5;5;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"N";"Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";7;3.5;153;3.5;3;4;27;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";7;4;118;4;4;4;0;"Lunch, Dinner"
"€€-€€€";"N";"Certificate of Excellence 2017";"N";"Mediterranean, Spanish, Grill";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Santa Perpetua de Mogoda\"]";6;4.5;171;4.5;4.5;4.5;132;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"Y";"Steakhouse, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Palau-Solita  i Plegamans\"]";6;3.5;104;4;3.5;4;39;"Dinner, Lunch"
"€€-€€€";"N";"Not Awarded";"N";"Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Palau-Solita  i Plegamans\"]";5;3.5;129;3;3.5;3.5;0;""
"€€-€€€";"N";"Not Awarded";"N";"Spanish, Mediterranean";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Palau-Solita  i Plegamans\"]";6;3.5;104;4;4;4.5;22;"Lunch, Dinner"
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, Spanish, Catalan, Barbecue";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Palau-Solita  i Plegamans\"]";6;4;373;4;4;3.5;1;"Lunch, Dinner, After-hours"
"€€-€€€";"Y";"Not Awarded";"Y";"Mediterranean, Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Palau-Solita  i Plegamans\"]";7;4;265;3.5;4;4.5;1;"Lunch, Dinner"
"€";"N";"Certificate of Excellence 2020";"N";"Mediterranean, Spanish, Catalan";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Premia de Mar\"]";6;4.5;108;4.5;4.5;4;9;""
"€€-€€€";"Y";"Certificate of Excellence 2019";"Y";"Japanese, Sushi, Asian";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Premia de Mar\"]";6;4.5;170;4.5;4.5;4;6;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Mediterranean, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Premia de Mar\"]";6;4.5;235;4;4;4;3;"Lunch, Dinner, Drinks, After-hours"
"€€-€€€";"N";"Certificate of Excellence 2019";"N";"Mediterranean, Spanish, European";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Premia de Mar\"]";6;4.5;136;4.5;4.5;4;0;"Lunch, Dinner"
"€€-€€€";"N";"Not Awarded";"Y";"Mediterranean, Barbecue, Spanish";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Premia de Mar\"]";7;3;115;3.5;3.5;3.5;1;""
"€€-€€€";"Y";"Certificate of Excellence 2020";"Y";"Japanese, Sushi, Asian, Fusion";"[\"Europe\", \"Spain\", \"Catalonia\", \"Province of Barcelona\", \"Premia de Mar\"]";6;4;179;4.5;4.5;4.5;16;""
